coder1,coder2,coder3,screen_name_tweets,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
0,0,0,nikron45566978, 🎊BLACKPINK 🎊,"เห็นคลิปนี้น้ำตาแทบไหล เหตุ #กราดยิงที่โคราช #รัฐบาลเตรียมพร้อม
#วาเลนไทน์2020
#พักก่อนhttp://www.socialhot24.com/news103274.html?d=14022020&f=87898 …",2020-02-14 4:26:37,407,112,121,"Bangkok, Thailand",97,1203160789411979264,2019-12-06 19:54:00,82 days 04:06:00.000000000,82
0,0,0,iambenn,ผนงรจตกม,#รัฐบาลเตรียมพร้อม ให้อดีตทหาร รับผลประโยชน์ต่อไปทั้ง ๆ ที่แต่ละรวยไม่รู้เท่าไรจากการซื้ออาวุธ และคอรัปชั่นงบประมาณรัฐเช่น ให้กู้ที่ดิน ของจ่าคลั่ง #กราดยิงที่โคราชhttps://twitter.com/Thaikorn1/status/1228123198257942529 …,2020-02-14 1:10:54,2359,529,20987,Thailand,8963,50679681,2009-06-25 08:42:00,3898 days 15:18:00.000000000,3898
0,0,0,phetnuanphan,เพ็ญศรีเลี้ยงแมวอยู่บ้านสบายจุย,เหมือนปั่นแท็กให้ชาวทวิตมาด่า ขอบคุณจ้า #รัฐบาลเตรียมพร้อม,2020-02-14 7:22:29,179,64,5991,ไทย,2035,3145810688,2015-04-09 00:46:00,1784 days 23:14:00.000000000,1784
0,0,0,MetalSolidX1,MetalSolidX,ถ้าปชชโง่ จะคุมคนได้ง่ายขึ้น สวัสดิการรักษาน้อยลง เก็บเงินจากค่ารักษาได้แพงขึ้น แดกภาษีได้ง่ายขึ้น สุดท้ายงบลงที่พวกมึงหมด #ผบทบต้องลาออก #รัฐบาลเตรียมพร้อม #พนงรจตกม,2020-02-15 18:40:12,2444,43,5106,,12960,1000753516854427648,2018-05-27 08:00:00,640 days 16:00:00.000000000,640
0,0,0,M_Slotty,ใจท้ออยากเข้าเอกชน,#รัฐบาลเตรียมพร้อม ยุบวงใช่มั้ยคะ? หมดสัญญาแล้วหรอคะ?,2020-02-14 2:26:11,138,36,8968,JMV house,3665,911912605379203072,2017-09-24 04:18:00,885 days 19:42:00.000000000,885
0,0,0,aijungko,chanabrand,พร้อมนำพาความฉิบหาย เอาเปรียบประชาชน แดรกเงินภาษีประชาชนคือพร้อมมาก อีดอก #รัฐบาลเตรียมพร้อม,2020-02-13 16:33:27,2,28,141,"Suan Luang, Bangkok",526,975833985665318912,2018-03-19 13:38:00,709 days 10:22:00.000000000,709
0,0,0,pakkhomz,ooooo,ทุกวันยอมรับว่าการด่ารัฐบาลกลายเป็นความสุขอย่างหนึ่งของผมไปแล้ว55555 #รัฐบาลเตรียมพร้อม pic.twitter.com/GJ7Zkok8JV,2020-02-13 21:14:01,107,2,163,,167,904182377659850752,2017-09-02 20:20:00,907 days 03:40:00.000000000,907
0,0,0,pweepd,อั่ยดื้อจบม  🍓,มึงเตรียมอะไรวะ ไม่เคยเห็นมึฃเตรียมอะไรสักอย่าง  #รัฐบาลเตรียมพร้อม,2020-02-14 0:56:35,358,21,20583,Waiting for RAJAMAGALA,452,1179609575177064448,2019-10-02 21:10:00,147 days 02:50:00.000000000,147
1,1,1,Pee78092209,rich,"""เป็นเรื่องดี ที่คนไทยทุกคน จะได้รับรู้เกี่ยวกับประวัติศาสตร์ และความเป็นมา ไม่ได้ต้องการแปลไปในเจตนาอื่น"" โปรดจำให้ขึ้นใจนะครับ
#รัฐบาลเตรียมพร้อม",2020-02-16 16:18:00,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
1,1,1,Pee78092209,rich,คนไทยไม่ทิ้งกัน สถานการณ์นี้ต้องเห็นใจกัน #รัฐบาลเตรียมพร้อม,2020-02-13 5:35:16,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,kk46201373,แม่...  ขอตังค์หน่อยค่ะ,"วาเลนไทน์ปี 2020 
กุหลาบ  ไม่เอา  
ขอ... เสื้อเกราะกันกระสุนแทน  #จุฬาซอย10 #ValentinesDay2020 #รัฐบาลเตรียมพร้อม pic.twitter.com/YV2oCvEIbo",2020-02-14 2:55:27,10,6,89,บนโลก,43,990977498279112704,2018-04-30 08:33:00,667 days 15:27:00.000000000,667
0,0,0,Fai_Animajus, 🗝ᗋᴺᴵᴹ ᐞ Ġ ✿ † I ઽ † ᗋ Ỵ ⁷ ⁹ 🎧,ประเทศไทย ชีวิตดีดีที่ลงตัว #รัฐบาลเตรียมพร้อม #จุฬาซอย10,2020-02-14 4:00:00,629,692,61918,Thailand,135911,730189272792227840,2016-05-10 17:14:00,1387 days 06:46:00.000000000,1387
0,0,0,kapom76,เหนื่อย แต่ไม่ออก กรูหน้าด้าน #PrayuthGetOut,อันดับแรก มรึงออกจากบ้านหลวงก่อนเลย รวยก็รวย บ้านก็มี อย่าทำตัวเป็นปรสิตเกาะกินบ้านเมืองจากเงินภาษีประชาชน ไอ้ตอแหล #ปรสิต #รัฐบาลเตรียมพร้อม,2020-02-14 9:37:43,162,120,2164,"London, England",3288,763806540105154560,2016-08-11 11:37:00,1294 days 12:23:00.000000000,1294
0,0,0,notstoptoeat,โลกหมุนรอบจักรวาล  🙉 🙈 🙊,สงสัยที่บ้านไม่เคร่งมารยาท  #รัฐบาลเฮงซวย #รัฐบาลเตรียมพร้อม https://twitter.com/NoLungNoKaLa/status/1228063556869902336 …,2020-02-18 0:16:47,158,141,5419,,8440,1158198437768130560,2019-08-04 19:10:00,206 days 04:50:00.000000000,206
0,0,0,aD5RPbbiyPwN7Sd,เสียงหัวเราะของตัวตลก,"10ไฟเบอร์ดีท็อกซ์ดีต่อลำไสอาหารเสริมดีต่อสุขภาพ  #ดีต่อลำไส้ #เฌอสิค #อาหารเสริมดีๆ #ล้างลำไส้ #ถ่ายสบาย
#รัฐบาลเตรียมพร้อม …https://us-central1-thaishare-prod.cloudfunctions.net/app/udiz8bYQyTl9hnMJ9XnK?u=YNyvyLYX4vRlFdTxjdEZwcmpd3n2 …",2020-02-16 15:37:39,2,4,21,"Changwat Chiang Mai, Thailand",1,1043744900552908800,2018-09-22 23:12:00,522 days 00:48:00.000000000,522
0,0,0,Fm6Ufrzr0ZSWePa,happykhem,#รัฐบาลเตรียมพร้อม ขอให้ประชาชนผู้บริสุทธิ์ปลอดภัย,2020-02-14 3:02:35,3,1,72,,103,1177424168926601216,2019-09-26 20:26:00,153 days 03:34:00.000000000,153
0,0,0,_PlatinumPK, 🥑 🥦,พร้อมเหี้ยไรอะ #รัฐบาลเตรียมพร้อม,2020-02-13 18:32:08,14,11,7195,,7,1118155517518417920,2019-04-16 07:13:00,316 days 16:47:00.000000000,316
0,0,0,Tam_a_god,ตั้มอะก๊อด $¡r¥€$$¡r,เลือกตั้งใหม่เหรอ ผมก็พร้อมนะ รู้แล้วว่าอะไรเป็นอะไร #รัฐบาลเตรียมพร้อม,2020-02-14 1:10:44,47,33,242,"Bang Na, Bangkok",65,924948103,2012-11-04 01:33:00,2670 days 22:27:00.000000000,2670
0,0,0,Deejing4554,Pimnara,"เตรียมพร้อมมากเลยนะพวกมึงอ่ะ มีวิกฤตแต่ละที กูเห็นวิ่งกันหางจุกตูด แล้งมาตั้งหลายปีก็ยังแล้งต่อไป ฝนตกหนักทีน้ำท่วมเหมือนเดิมสุดท้ายก็มาเยียวยาน้ำท่วมอีก ไม่ต้องพูดถึงฝุ่นมีทุกปีแก้อะไรไม่ได้ 
มีพร้อมอย่างเดียวคือ...พร้อมจะแดก #รัฐบาลเตรียมพร้อม",2020-02-14 0:40:43,134,122,5214,"กรุงเทพมหานคร, ประเทศไทย",6193,850915667192684544,2017-04-08 20:37:00,1054 days 03:23:00.000000000,1054
0,0,0,juleejib,juleejib,เรามี รมต.กระทรวงแรงงานไว้ทำไม #รัฐบาลเตรียมพร้อม #รัฐบาลเฮ็งซวยhttps://twitter.com/VoiceTVOfficial/status/1230074776846262278 …,2020-02-19 11:41:59,149,6,546,"Bangkok, Thailand",4045,1123415611432812544,2019-04-30 19:35:00,302 days 04:25:00.000000000,302
0,0,0,pimploy36,พลอยเสียว,กินเงินเดือนภาษีมาตั้งหลายเดือน พวกมึงยังไม่พร้อมกันอีกหรอวะ โว้ยยยยย กูจะบ้า #รัฐบาลเตรียมพร้อม,2020-02-13 16:37:24,315,518,1740,"bkk, Thailand",185,3146201130,2015-04-09 07:45:00,1784 days 16:15:00.000000000,1784
0,0,0,_pxjr,ドヨン,ตลกชิบหาย สร้างแท็กมาปั่นความดีให้ตัวเอง อีคว้าย55555555 คนเค้าดูออก #รัฐบาลเตรียมพร้อม,2020-02-14 1:50:36,401,370,268785,"Ravenclaw, Hogwarts",6093,748068297300533248,2016-06-29 01:19:00,1337 days 22:41:00.000000000,1337
0,0,0,SEXSIMBERT,SamTERA,"เพราะพวกฝั่งรัฐบาลยังมัวแต่คิดว่ากระแสในโซเชียลมีเพราะแม้วเพราะธนาธรมันจ้างคนปั่น ไม่ยอมรับความจริง
พอคิดแบบนี้ก็เอางบไปลง ทำเพจ IO ปล่อยข่าวพยายามปั่น Tag อะไรโง่ๆจนโดนจับได้ไม่รู้กี่รอบละ เสียเงินไม่น้อยแล้วก็ไม่ได้อะไร ถ้าไม่โง่ก็ควรรู้ได้แล้วว่ามึงมาผิดทาง #รัฐบาลเตรียมพร้อม pic.twitter.com/rF7xURzlsl",2020-02-13 23:33:05,152,209,559,,49,784490224231387136,2016-10-07 13:26:00,1237 days 10:34:00.000000000,1237
0,0,0,Blue_Powerer,ㅌ 🌸ด้อมน้องเฟียสต้า,"อีดอก ประเทศไทยตอนนี้คือหาความปลอดภัยแยากแล้วอีเวน ยิงกันอีกแล้ว
#รัฐบาลเตรียมพร้อม",2020-02-14 2:52:29,28,6,316,,75,1056905367437754368,2018-10-29 06:47:00,485 days 17:13:00.000000000,485
0,0,0,tZnnm8HBDd2V8lk,สุรเกียรติ จิระวสุพันธุ์,กัมพูชาลุ้นแล้ว 20 คนรอพิสูจน์จากเรือสำราญ #รัฐบาลเตรียมพร้อม #COVID19 #รัฐบาลเตรียมพร้อม http://www.topicza.com/news103277.html?d=14022020&f=89241 …,2020-02-14 1:58:24,5,6,14,,2,1226484652719820800,2020-02-09 04:35:00,17 days 19:25:00.000000000,17
0,0,0,Jeongbyul_,Jeongbyul ทาสรักยูจองยอน,"ในเมื่อรบ.อุตส่าห์ให้IOสร้างแทคเพื่ออวยตัวเอง มาเดี๋ยวจะอวยให้นะ
=>> อิรบ.ส้นตรีน สร้างแต่ความชิบหาย เคยแหกตาดูไหมว่าเศรษฐกิจทุกวันนี้มันแย่แค่ไหน มีนายกก็เหมือนไม่มี สมองเท่าเด็กอนุบาล ทำตัวปัญญาอ่อนไม่สมวัย โกงกันหน้าด้านๆไม่อายฟ้าดิน  แค่นี้พอม้ะ?? #รัฐบาลเตรียมพร้อม",2020-02-13 23:30:48,402,598,51867,ประเทศไทย,4398,2885260338,2014-10-31 08:06:00,1944 days 15:54:00.000000000,1944
0,0,0,dkenwp10,D. 💚ᵂᵃʸⱽ,โง่ก็พากันลาออกไปอีควาย ยิ่งอยู่ยิ่งโชว์โง่ #รัฐบาลเตรียมพร้อม,2020-02-13 18:27:24,233,25,91539,ไม่เป็นแม่จะเป็นเมีย,975,2887208485,2014-11-02 00:46:00,1942 days 23:14:00.000000000,1942
0,0,0,Netflix4k2,Netflix4k,"ร้านเดียวกับ @WooWoo45446155
 อยู่มานาน ไม่ปิดร้านหนี 
Netflix UHD 4K 
 แอคแท้%
ตัดผ่านบัตร

โปร 1 เดือน 105 บาท
       35 วัน   115 บาท
       2 เดือน  200 บาท
#จุฬาซอย10 #ValentinesDay2020 #รัฐบาลเตรียมพร้อม #saveG #ตลาดนัดบังทันpic.twitter.com/Id3c0IOOrE",2020-02-14 5:33:39,1,12,475,,92,1071800958605176832,2018-12-09 08:17:00,444 days 15:43:00.000000000,444
0,0,0,DoctorEkk,doctor_ekk,"รัฐบาลญี่ปุ่นทุ่มงบประมาณในการแก้ปัญหา #โคโรน่าไวรัส #COVID19 มีวัตถุประสงค์ชัดเจน

สนับสนุนความพร้อมด้านชุดตรวจและการรักษา
เพิ่มกำลังการผลิตหน้ากากอนามัยสองเท่า
ช่วยเหลือธุรกิจขนาดกลางและเล็กที่ได้รับผลกระทบ

ในขณะที่รัฐบาลไทยนั้น... #รัฐบาลเตรียมพร้อม
https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-13-20-intl-hnk/h_0d6ee6d683b328cb0050460e51401c99 …",2020-02-14 1:39:21,119,4210,474,"Chiang Rai, Thailand",514,988394306359541760,2018-04-23 05:29:00,674 days 18:31:00.000000000,674
0,0,0,kanyaphatWinkw1,New,"สุดกลั้นน้ำตา หนุมานกองปราบ พูดกับ พี่น้องโคราชที่วิ่งหนีตาย 
#แคปชั่นอ่อย
#ป๋อตี้จ้านเกอ
#ป๋อจ้าน
#รัฐบาลเตรียมพร้อม
#คังแดเนียล
#จิ้นปีแสงhttp://www.socialhot24.com/news103274.html?d=14022020&f=85812 …",2020-02-14 3:10:49,1400,51,95,,223,1172444169727430656,2019-09-13 02:37:00,166 days 21:23:00.000000000,166
0,0,0,Awka13765835,Awka,ปชต.ที่ไม่มีการเลือกตั้ง? #รัฐบาลเฮ็งซวย #รัฐบาลเตรียมพร้อม https://twitter.com/OfficialJirat/status/1227473214063960066 …,2020-02-15 15:22:54,87,11,796,ทุกทรา,180,968507030309752832,2018-02-27 07:24:00,729 days 16:36:00.000000000,729
1,1,1,Pee78092209,rich,ทุกท่านทำดีเพือ่ประเทศชาติ หยุดอคติเถอะนะ #รัฐบาลเตรียมพร้อม,2020-02-15 6:38:31,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,sorkorlao,ซ้อขอเล่า,คนไทยเป็นอะไรกันหมด เห็นการคลั่งแล้วออกมายิงกราด เป็นเรื่องเท่ห์ จึงออกมาทำกันเยอะแยะงี้หรอ เคสแบบนี้คือจงใจสร้างความวุ่นวาย ตื่นตระหนกตกใจให้ประชาชนทั่วไป ควรจับขังเลย จัดให้หนัก #รัฐบาลเตรียมพร้อม,2020-02-14 9:03:41,689,29081,14228,,3742,1116699085166145536,2019-04-12 06:46:00,320 days 17:14:00.000000000,320
1,1,1,Pee78092209,rich,เชื่อในคำพูดของท่านครับ เหตุการณ์นี้ไม่มีใคร อยากให้เกิดขึ้น #เดินหน้าประเทศไทย ต่อไปครับ #รัฐบาลเตรียมพร้อม,2020-02-19 6:02:27,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,sputnic2000,อุลตร้าพระพุทธรูป,"อนาคตของชาติไทย
ไม่ได้อยู่ที่พรรคไหน
แต่อยู่ที่ทหารชั้นผู้น้อยกล้าหันกระบอกปืนใส่พวกนายพลเวลามันสั่งยิงปชชหรือไม่

#ยิงกลางกรุง
#รัฐบาลเตรียมพร้อม
#รัฐบาลเฮ็งซวย
#ทางออกประเทศไทย",2020-02-14 10:15:06,427,68,576,,385,3000995552,2015-01-29 02:06:00,1854 days 21:54:00.000000000,1854
0,0,0,looktarntontea2, ❄ ꇙꋊꄲꅐꊰ꒒ꋬꀘꏂ  ❄,"สว. นายกอยู่บ้านทหารต่อได้แม้เกษียรและรวยชิบหาย
พี่ที่รู้จักถามว่าเค้ารวยขนาดนั้นทำไมไม่ซื้อบ้านเอง
นี่เลยบอกเรื่งความปลอดภัยไงพี่ คนแบบแม่งไปไหนคนก็เกลียด สมมติมาอยู่ข้างบ้านหนู ถ้าเห็นมันมารดน้ำต้นไม้นะ นี่จะแอบเอาสายไฟเปลือยพันต้นไม้แม่ง รอดูไฟดูด เกลียด
#รัฐบาลเตรียมพร้อม",2020-02-13 23:57:49,295,9,7605,,4082,1136993330020069376,2019-06-07 06:48:00,264 days 17:12:00.000000000,264
0,0,0,SeniKameZz,JupiterZz,#รัฐบาลเตรียมพร้อม​โกงสิไม่ว่า,2020-02-14 2:26:54,11,9,896,,909,1110379822075699200,2019-03-25 20:15:00,338 days 03:45:00.000000000,338
0,0,0,twentyfine2,Preset Lightroom 79฿,"แต่งรูปง่ายๆด้วยคลิ๊กเดียวไม่ต้องปรับอะไร 
79 บาท 22 เซ็ต 158 โทน ( ปกติ 199 ) 
ถูกกว่านี้ไม่มีอีกแล้ว  
ใช้งานได้ทุกรุ่น 
ใช้งานได้ตลอดไม่หมดอายุ 
#ใช้ดีบอกต่อ #รีวิวเกาหลี #ValentinesDay2020 #ใจสลาย #รัฐบาลเตรียมพร้อม #saveGpic.twitter.com/5kfx0OOh5N",2020-02-14 4:02:09,17,7,17,,9,1227990230386364416,2020-02-13 08:17:00,13 days 15:43:00.000000000,13
0,0,0,bagieschop,block io เพจข่าวทุกกรณี,ลาออกได้แล้วอิสัด มึงจะรวยกันแค่นั้นรึไง #รัฐบาลเตรียมพร้อม,2020-02-13 17:41:52,10,5,588,,48,1107347467199090688,2019-03-17 11:26:00,346 days 12:34:00.000000000,346
0,0,0,oleefau,luvlili,#รัฐบาลเตรียมพร้อม พร้อมลาออกนะหรา,2020-02-14 3:56:39,39,3,47,,90,810868996228595712,2016-12-19 07:26:00,1164 days 16:34:00.000000000,1164
0,0,0,PP_PloyTw,LoveKura|ลูกสวยมากแม่!!|ขอให้ข้าได้5,"พร้อมไรวะ
 #รัฐบาลเตรียมพร้อม",2020-02-14 1:51:00,382,102,25785,ประเทศไทย,13586,850669472331386880,2017-04-08 04:19:00,1054 days 19:41:00.000000000,1054
0,0,0,benzbeaz_w,KJJ  😸 TY⁰⁰  😼 ft. 영웅 ⊕,เตรียมพร้อมมากี่ปีละควยเถอะ #รัฐบาลเตรียมพร้อม,2020-02-13 15:31:05,1844,860,271004,#หมู่บ้านด้อมปะดิ้วป่ะจ้ะ,12658,203177668,2010-10-15 11:10:00,3421 days 12:50:00.000000000,3421
0,0,0,SkyKlyn,SKY,"พวกมึงอยู่มาตั้ง 6 ปี มึงเพิ่งจะมาเตรียมพร้อมห่าเหวอะไรตอนนี้ ประเทศกูชิบหายถอนหลังลงคลองไปไหนต่อไหนแล้วอี่เหี้ย

 #รัฐบาลเตรียมพร้อม pic.twitter.com/4uNjUV0fy7",2020-02-14 2:52:28,296,213,111312,,37502,1608531120,2013-07-20 09:12:00,2412 days 14:48:00.000000000,2412
0,0,0,passive3,XAMS,"IO ทหารหลักสิบ , จะสู้กับประชาชนตาสว่างทั้ง 15 ล้านเสียง หรอ? 
#รัฐบาลเตรียมพร้อม #รัฐบาลเฮ็งซวย",2020-02-14 5:50:44,54,11,321,Thailand,527,323675059,2011-06-24 23:50:00,3169 days 00:10:00.000000000,3169
0,0,0,Huafuu_m,Huafuuu,อิหยังวะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:08:10,174,21,1754,,1344,754318733170970624,2016-07-16 07:16:00,1320 days 16:44:00.000000000,1320
0,0,0,Chanach60882678,งม เขม...... 😳 😳 😳 โช่งนี้ยุในโหมด 😈,#รัฐบาลเตรียมพร้อม ใช้อำนาจคุกคามอย่างเต็มที่,2020-02-15 15:40:03,61,19,3941,,6176,1186874707737362432,2019-10-22 22:19:00,127 days 01:41:00.000000000,127
0,0,0,tweetymaywipwip,may 💙,#รัฐบาลเตรียมพร้อม โดนยึดแล้ว ้สียงด่ามากกว่าคำชม ก็ดูการทำงานที่ผ่านมาดิ,2020-02-14 2:23:41,300,336,135180,,326831,81066041,2009-10-09 01:59:00,3792 days 22:01:00.000000000,3792
0,0,0,ANTliis,B•baby…,พวก IO ก็คงไม่อยากจะโป๊ะแตกหรอก แต่เขาคิดคำมาอวยไม่ได้จริงๆเพราะมันไม่มี #รัฐบาลเตรียมพร้อม,2020-02-14 4:27:55,581,303,120059,ไม่ใช่คนดี แต่เป็นคนที่ work,5162,165148425,2010-07-10 11:57:00,3518 days 12:03:00.000000000,3518
0,0,0,oillyaoi,saveอ๋อย,นายกที่เป็นทหาร ไม่มีศักดิ์ศรีสักข้อเลย ยังมีความเป็นคนอยู่บ้างมั้ยเหอะ ถามแค่นี้ #รัฐบาลเตรียมพร้อม pic.twitter.com/eOMUOrDfub,2020-02-14 3:48:16,361,132,30619,"Phitsanulok, Thailand",852,413029690,2011-11-15 04:03:00,3025 days 19:57:00.000000000,3025
0,0,0,WYB_XZ_ddgg, 🌸 🐇ยัยอิงของหลานจ้าน  🦁 🏍,อะไรอี๊กกกก #รัฐบาลเตรียมพร้อม,2020-02-13 16:51:07,168,13,3851,,4616,924817937277394944,2017-10-29 18:59:00,850 days 05:01:00.000000000,850
0,0,0,Bloodscoucer2,โต้งคนเดินดิน,ครับ เตรียมพาประเทศฉิบหายเต็มรูปแบบ #รัฐบาลเตรียมพร้อม,2020-02-13 17:44:09,587,343,5824,"ห้วยขวาง, กรุงเทพมหานคร",10314,2316851433,2014-01-31 12:50:00,2217 days 11:10:00.000000000,2217
0,0,0,KhunPATz,Patz Kumpraewpan,เพราะใจเราตรงกัน #รัฐบาลเตรียมพร้อม #รู้ทันIOhttps://twitter.com/noirisaesthetic/status/1228131733377175554 …,2020-02-14 6:20:13,273,557,10911,"Bangkok, Thailand",124,122726884,2010-03-13 09:47:00,3637 days 14:13:00.000000000,3637
0,0,0,noeykainoey,อู้หู,อยู่มากี่ปี ไม่ได้ดีขึ้นเลย #รัฐบาลเตรียมพร้อม,2020-02-13 18:32:49,896,258,157517,,2471,2320920596,2014-01-31 06:57:00,2217 days 17:03:00.000000000,2217
1,1,1,Pee78092209,rich,#รัฐบาลเตรียมพร้อม คงเหลือแต่ผู้ทำคุณประโยชน์ให้ประเทศ ท่านสมควรได้อยู่ต่อ,2020-02-17 3:33:04,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,Im_Pawanrat,แม่น้องไอเอ็ม,รัฐบาลเตรียมพร้อมอะไรก่อน เตรียมตัวลงโลงหรอ #รัฐบาลเตรียมพร้อม,2020-02-14 1:35:07,106,3,195,,247,1204573985897189376,2019-12-10 17:30:00,78 days 06:30:00.000000000,78
0,0,0,bkkallsorted,นิรนาม,เมืองนอกมีแต่ ประธานาธิปดี พ่อ ลูก บ้านเรามีทหารปฏิวัติยึดอำนาจพ่อลูก https://www.bbc.com/thai/thailand-47311636 … แดงลูกพ่อ #รัฐบาลเตรียมพร้อม,2020-02-13 23:45:59,411,130,1683,"Bangkok, Thailand",682,921682099693748224,2017-10-21 03:18:00,858 days 20:42:00.000000000,858
0,0,0,NOFIASXXX,NOFIAS,สันขวาน #รัฐบาลเตรียมพร้อม #นายกเฮงซวยhttps://twitter.com/NoLungNoKaLa/status/1228061991970885632 …,2020-02-13 23:51:45,34,3,857,,2759,1072844542389317632,2018-12-12 05:24:00,441 days 18:36:00.000000000,441
0,0,0,linlinee_ny,พูดได้มั้ยพี่จี้!!!,มึงจะไปพร้อมอะไรอิห่า แค่เงินจ่ายผสหโคราช มึงยังรับบริจาค แต่เสือกมีเงินซื้อฮอใหม่อิสัส พูดแล้วของขึ้นไอ้เฮงซวย #รัฐบาลเตรียมพร้อม,2020-02-14 2:58:53,94,54,3449,ดาวอังคาร,3108,790121453492375552,2016-10-23 02:23:00,1221 days 21:37:00.000000000,1221
0,0,0,SnwAieme,โทนนีออบตา,ปั่นมาแทบตายทั้งคืน สุดท้ายก็กลายเป็นแท็กด่า อิรัฐบาล อิควาย #รัฐบาลเตรียมพร้อม,2020-02-14 3:37:04,187,10,11772,,548,1966377962,2013-10-17 01:28:00,2323 days 22:32:00.000000000,2323
0,0,0,Fm6Ufrzr0ZSWePa,happykhem,"ถุย พ่องเถอะ
#รัฐบาลเตรียมพร้อม",2020-02-14 3:01:47,3,1,72,,103,1177424168926601216,2019-09-26 20:26:00,153 days 03:34:00.000000000,153
0,0,0,sorkorlao,ซ้อขอเล่า,"เปิดคลิป ""บิ๊กแป๊ะ"" กินโดนัทในเหตุกราดยิง ไม่ลืมวางเงิน 1,000 จ่ายแม่ค้า

ขอเลขบนแบงค์ได้มั้ยคร้าาาาาา 

#รัฐบาลเตรียมพร้อม pic.twitter.com/KPPrLa4GdB",2020-02-14 8:42:05,689,29081,14228,,3742,1116699085166145536,2019-04-12 06:46:00,320 days 17:14:00.000000000,320
0,0,0,ebichu_69,แฮมสเตอร์ชัง PM4.0 and Geronto Colonel Virus,"เกณฑ์ส่งตรวจ #COVID19 ที่ออกมาตอนแรกๆ ว่าแย่แล้วนะ เพราะตาข่ายมันห่างมาก แต่เหนือฟ้ายังมีฟ้า เจอมุขเข้าเกณฑ์แล้ว สสจ. ไม่ส่งตรวจ พอหมอที่มีจรรยาบรรณเริ่มโวยวายกันใน Social ก็โจมตีว่าเป็น #FakeNews พร้อมให้ #กองทัพ ออกมาให้ข่าวข่มขู่ว่า ต่อไปจะยึดทรัพย์

#รัฐบาลเตรียมพร้อม",2020-02-18 10:36:13,522,5273,33109,,17362,813743048051937280,2016-12-27 05:47:00,1156 days 18:13:00.000000000,1156
0,0,0,19TOvOT,19cigArettes,"คือพร้อมไร พร้อมอยู่ไปยาวๆ 
พร้อมรัฐประหารอีกรอบ #รัฐบาลเตรียมพร้อม",2020-02-13 17:39:45,31,16,4868,"Milano, Lombardia",21694,1104196365037400064,2019-03-08 17:45:00,355 days 06:15:00.000000000,355
0,0,0,GrahAnimation,Kritsana Assadong,นี่คือดูแต่ละทวีตกู พรุ่งนี้ทีมงาน ไอโอ ตื่นมา จะว่าไงบ้างวะ ไม่ได้เกี่ยวการเมืองเลย #รัฐบาลเตรียมพร้อม,2020-02-13 16:21:43,1888,145,2920,Thailand,10527,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
0,0,0,maymeeta,Maymeeta,งบผ่านแลัว #รัฐบาลเตรียมพร้อม รับเงินทอน?,2020-02-14 1:24:31,24,69,2333,,1295,1102147698788978688,2019-03-03 02:04:00,360 days 21:56:00.000000000,360
0,0,0,charoenchai,charoenchai,"""ไวรัส โคโรน่า"" ระมัดระวัง เอาไว้ แต่อย่าให้มาขัดขวาง ความสุข ของชีวิต #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #ไวรัสโคโรน่าสายพันธุ์ใหม่ #ไวรัสโคโรน่าสายพันธุ์ใหม่2020 #เรือสําราญ #วาเลนไทน์ #วาเลนไทน์2020 #วาฬเลนไทน์ #รีวิวเกาหลี #รัฐบาลเตรียมพร้อม #อนุทินhttps://m.youtube.com/watch?v=67oa0zTQMgQ&t=2s …",2020-02-14 0:55:08,847,2528,16744,,182,47291372,2009-06-15 01:25:00,3908 days 22:35:00.000000000,3908
0,0,0,futureth001,Future,มั่นคง มั่งคั่ง ยั่งยืน พ่องงงงงงงงง #รัฐบาลเตรียมพร้อม,2020-02-13 17:19:53,298,45,2634,,2868,1197595320672063488,2019-11-21 11:20:00,97 days 12:40:00.000000000,97
0,0,0,PinnpakkJ,yepitsme/ok ♥,"สมัยรัฐบาลยิ่งลักษณ์ ถูกเตะตัดขาสร้างรถไฟฟ้า/ปรับปรุงการคมนาคม
โดย..ก็จะใคร ประชาธิปัตย์กับพวกกำอำนาจตอนนี้แหละ
ไม่งั้นการคมนาคมประเทศเจริญเร็วกว่านี้  #คัดค้านยุบอนาคตใหม่ #รัฐบาลเตรียมพร้อม #จุฬาซอย10",2020-02-15 21:43:14,132,34,4305,,16500,770141950473306112,2016-08-28 23:12:00,1277 days 00:48:00.000000000,1277
